,Unnamed: 0,text,label
2064,549,an uneven but intriguing drama that is part homage and part remake of the italian masterpiece .,1
4243,1133,jaglom . . . put[s] the audience in the privileged position of eavesdropping on his characters,1
190,7138,"somehow we're meant to buy that this doting mother would shun her kids , travel to one of the most dangerous parts of the world , don fatigues and become g . i . jane .",0
222,1063,charming and funny ( but ultimately silly ) movie .,1
2381,2890,'interesante y disfrutable trabajo gracias a que prescinde del clásico elemento estadounidense patriotero y manipulador . ',1
2212,7129,too lazy to take advantage of its semi-humorous premise .,0
4246,1878,"the movie is hardly a masterpiece , but it does mark ms . bullock's best work in some time .",1
558,3306,"feardotcom's thrills are all cheap , but they mostly work .",1
3165,2578,"white oleander may leave you rolling your eyes in the dark , but that doesn't mean you won't like looking at it .",1
3583,3642,"driven by a fantastic dual performance from ian holm . . . the film is funny , insightfully human and a delightful lark for history buffs .",1
2197,3719,an effective portrait of a life in stasis -- of the power of inertia to arrest development in a dead-end existence .,1
2697,1920,"definitely funny stuff , but it's more of the 'laughing at' variety than the 'laughing with . '",1
1750,335,"the diversity of the artists represented , both in terms of style and ethnicity , prevents the proceedings from feeling repetitious , as does the appropriately brief 40-minute running time .",1
4516,878,"there is a refreshing absence of cynicism in stuart little 2--quite a rarity , even in the family film market . eventually , it wins you over .",1
2277,4098,the cat's meow marks a return to form for director peter bogdanovich . . .,1
3100,2782,me without you has a bracing truth that's refreshing after the phoniness of female-bonding pictures like divine secrets of the ya-ya sisterhood .,1
972,5167,trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible .,0
3828,1371,moretti's compelling anatomy of grief and the difficult process of adapting to loss .,1
963,2011,a heartening tale of small victories and enduring hope .,1
1812,582,"an exciting and involving rock music doc , a smart and satisfying look inside that tumultuous world .",1
3593,3099,jackie chan movies are a guilty pleasure - he's easy to like and always leaves us laughing .,1
2254,7539,the rollerball sequences feel sanitised and stagey .,0
3720,2147,"whatever complaints i might have , i'd take [its] earnest errors and hard-won rewards over the bombastic self-glorification of other feel-good fiascos like antwone fisher or the emperor's club any time .",1
2459,4148,"bon appétit ! just like a splendid meal , red dragon satisfies  from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation .",1
1735,2908,a chick flick for guys .,1
3401,2287,"graças às interações entre seus personagens , o filme torna-se não apenas uma história divertida sobre uma curiosa perseguição , mas também um belo estudo de personagens .",1
1166,2181,pray has really done his subject justice .,1
460,3506,"a meatier deeper beginning and/or ending would have easily tipped this film into the "" a "" range , as is , it's a very very strong "" b+ . "" i love the robust middle of this picture .",1
2817,3953,"every moment crackles with tension , and by the end of the flick , you're on the edge of your seat .",1
2299,6776,"it smacks of purely commercial motivation , with no great love for the original .",0
1749,876,sits uneasily as a horror picture . . . but finds surprising depth in its look at the binds of a small family .,1
4107,7510,the sweetest thing is expressly for idiots who don't care what kind of sewage they shovel into their mental gullets to simulate sustenance .,0
1449,484,"elling really is about a couple of crazy guys , and it's therapeutic to laugh along with them .",1
3752,1121,"exquisitely nuanced in mood tics and dialogue , this chamber drama is superbly acted by the deeply appealing veteran bouquet and the chilling but quite human berling .",1
611,2941,"may lack the pungent bite of its title , but it's an enjoyable trifle nonetheless .",1
1978,875,not a bad journey at all .,1
2952,1244,"for the most part , director anne-sophie birot's first feature is a sensitive , extraordinarily well-acted drama .",1
2112,337,"foster nails the role , giving a tight , focused performance illuminated by shards of feeling .",1
2622,712,ofrece una buena oportunidad de cultura ( aunque sea condensada ) que bien vale la pena aprovechar .,1
4330,2210,"a taut , sobering film .",1
171,2609,a wild ride juiced with enough energy and excitement for at least three films .,1
4214,1981,"by no means a great movie , but it is a refreshingly forthright one .",1
2363,2831,at once a testament to the divine calling of education and a demonstration of the painstaking process of imparting knowledge .,1
3440,1978,"with a romantic comedy plotline straight from the ages , this cinderella story doesn't have a single surprise up its sleeve . but it does somehow manage to get you under its spell .",1
1205,1614,jeffrey tambor's performance as the intelligent jazz-playing exterminator is oscar-worthy .,1
656,2016,"a delightful stimulus for the optic nerves , so much that it's forgivable that the plot feels like every other tale of a totalitarian tomorrow .",1
2629,2511,k-19 : the widowmaker is a great yarn .,1
2792,1817,"high crimes knows the mistakes that bad movies make and is determined not to make them , and maybe that is nobility of a sort .",1
3867,2187,"berry's saucy , full-bodied performance gives this aging series a much needed kick , making "" die another day "" one of the most entertaining bonds in years",1
2902,3482,[westbrook] makes a wonderful subject for the camera .,1
2984,7183,"human nature talks the talk , but it fails to walk the silly walk that distinguishes the merely quirky from the surreal .",0
3971,3149,"borrows a bit from the classics "" wait until dark "" and "" extremities "" . . . but in terms of its style , the movie is in a class by itself .",1
1252,6954,"another big , dumb action movie in the vein of xxx , the transporter is riddled with plot holes big enough for its titular hero to drive his sleek black bmw through .",0
4298,3036,"what lee does so marvelously compelling is present brown as a catalyst for the struggle of black manhood in restrictive and chaotic america . . . sketchy but nevertheless gripping portrait of jim brown , a celebrated wonder in the spotlight",1
4452,2386,"a mess , but it's a sincere mess .",1
882,1232,"this nickleby thing might have more homosexual undertones than an eddie murphy film . and just when you think it can't get any more gay , in pops nathan lane .",1
1087,1987,"methodical , measured , and gently tedious in its comedy , secret ballot is a purposefully reductive movie -- which may be why it's so successful at lodging itself in the brain .",1
2525,660,"it may not be "" last tango in paris "" but . . .",1
4145,1449,"[grant's] bumbling magic takes over the film , and it turns out to be another winning star vehicle .",1
1609,4047,"yes , mibii is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it .",1
2555,3419,"to the degree that ivans xtc . works , it's thanks to huston's revelatory performance .",1
2298,679,"as teen movies go , "" orange county "" is a refreshing change",1
1709,3057,"this is an exercise in chilling style , and twohy films the sub , inside and out , with an eye on preserving a sense of mystery .",1
4549,2417,majidi's direction has never been smoother or more confident .,1
3341,980,a candid and often fascinating documentary about a pentecostal church in dallas that assembles an elaborate haunted house each year to scare teenagers into attending services .,1
1887,1745,"i stopped thinking about how good it all was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights .",1
1192,902,this is art paying homage to art .,1
2158,3749,"more than their unique residences , home movie is about the people who live in them , who have carved their own comfortable niche in the world and have been kind enough to share it .",1
2723,7049,the problem isn't that the movie hits so close to home so much as that it hits close to home while engaging in such silliness as that snake-down-the-throat business and the inevitable shot of schwarzenegger outrunning a fireball .,0
3263,3756,"spectacular in every sense of the word , even if you don' t know an orc from a uruk-hai .",1
309,3163,an overly melodramatic but somewhat insightful french coming-of-age film . . .,1
2599,708,"even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying .",1
3470,950,"reign of fire may be little more than another platter of reheated aliens , but it's still pretty tasty .",1
1753,506,"if it tried to do anything more , it would fail and perhaps explode , but at this level of manic whimsy , it is just about right .",1
243,1159,the performances take the movie to a higher level .,1
2343,2910,"the quiet american isn't a bad film , it's just one that could easily wait for your pay per view dollar .",1
1768,340,farrell . . . thankfully manages to outshine the role and successfully plays the foil to willis's world-weary colonel .,1
3871,3237,i am more offended by his lack of faith in his audience than by anything on display here .,1
3351,1511,likely to expertly drum up repressed teenage memories in any viewer .,1
3477,5073,"'the war of the roses , ' trailer-trash style . entertaining but like shooting fish in a barrel .",0
4030,1665,"the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .",1
4432,565,a historical epic with the courage of its convictions about both scope and detail .,1
1828,1400,"immersing us in the endlessly inventive , fiercely competitive world of hip-hop djs , the project is sensational and revelatory , even if scratching makes you itch .",1
1123,1643,so purely enjoyable that you might not even notice it's a fairly straightforward remake of hollywood comedies such as father of the bride .,1
2606,1436,"deliriously funny , fast and loose , accessible to the uninitiated , and full of surprises",1
3965,2563,"this ready-made midnight movie probably won't stand the cold light of day , but under the right conditions , it's goofy ( if not entirely wholesome ) fun .",1
974,4146,"compulsively watchable , no matter how degraded things get .",1
2231,3073,thumbs up to paxton for not falling into the hollywood trap and making a vanity project with nothing new to offer .,1
3863,1440,"an entertaining , colorful , action-filled crime story with an intimate heart .",1
2547,3081,"short-story quaint , touchingly mending a child's pain for his dead mother via communication with an old woman straight out of eudora welty .",1
1230,3600,"captivates as it shows excess in business and pleasure , allowing us to find the small , human moments , and leaving off with a grand whimper .",1
283,1897,raimi and his team couldn't have done any better in bringing the story of spider-man to the big screen .,1
1809,346,"as weber and weissman demonstrate with such insight and celebratory verve , the cockettes weren't as much about gender , sexual preference or political agitprop as they were simply a triumph of the indomitable human will to rebel , connect and create .",1
4171,2848,"all comedy is subversive , but this unrelenting bleak insistence on opting out of any opportunity for finding meaning in relationships or work just becomes sad .",1
1030,1724,an old-fashioned drama of substance about a teacher's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue .,1
4407,1706,". . . begins with promise , but runs aground after being snared in its own tangled plot .",1
1013,834,". . . a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920's . . . the film's ending has a "" what was it all for ? "" feeling to it , but like the 1920's , the trip there is a great deal of fun .",1
3088,4327,"the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge . before long , you're desperate for the evening to end .",0
45,758,"bright seems alternately amused and disgusted with this material , and he can't help throwing in a few of his own touches .",1
441,2270,a certain sexiness underlines even the dullest tangents .,1
2190,2963,"smart and fun , but far more witty than it is wise .",1
3702,3437,"'anyone with a passion for cinema , and indeed sex , should see it as soon as possible . '",1
2582,478,"rarely do films come along that are as intelligent , exuberant , and moving as monsoon wedding .",1
3110,1276,"although jackson is doubtless reserving the darkest hours for the return of the king , we long for a greater sense of urgency in the here and now of the two towers .",1
3332,1331,"there is a fabric of complex ideas here , and feelings that profoundly deepen them .",1
3472,1428,"feature debuter d . j . caruso directs a crack ensemble cast , bringing screenwriter tony gayton's narcotics noir to life .",1
1130,3338,this is one of the year's best films .,1
4464,637,"it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come .",1
3887,1821,"the overall fabric is hypnotic , and mr . mattei fosters moments of spontaneous intimacy .",1
4496,1191,reggio's continual visual barrage is absorbing as well as thought-provoking .,1
1161,2603,"at its most basic , this cartoon adventure is that wind-in-the-hair exhilarating .",1
3988,2977,rubbo runs through a remarkable amount of material in the film's short 90 minutes .,1
3108,2732,"fierce , glaring and unforgettable .",1
4237,3968,"an overly familiar scenario is made fresh by an intelligent screenplay and gripping performances in this low-budget , video-shot , debut indie effort .",1
1350,2769,"writer/director walter hill is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable .",1
1448,2830,a savage john waters-like humor that dances on the edge of tastelessness without ever quite falling over .,1
4630,3428,moving and vibrant .,1
2078,341,"audiences conditioned to getting weepy over saucer-eyed , downy-cheeked moppets and their empathetic caretakers will probably feel emotionally cheated by the film's tart , sugar-free wit .",1
680,7645,"goldbacher draws on an elegant visual sense and a talent for easy , seductive pacing . . . but she and writing partner laurence coriat don't manage an equally assured narrative coinage .",0
4065,1714,there is truth here,1
120,1962,"even if you don't understand what on earth is going on , this is a movie that will stimulate hours of post viewing discussion , if only to be reminded of who did what to whom and why .",1
1061,5146,"the movie is gorgeously made , but it is also somewhat shallow and art-conscious .",0
466,3658,"the film has a kind of hard , cold effect .",1
788,2340,the film jolts the laughs from the audience--as if by cattle prod .,1
2491,1965,lawrence plumbs personal tragedy and also the human comedy .,1
1555,4260,"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized .",1
1952,1100,. . . a true delight .,1
1035,1749,"visually fascinating . . . an often intense character study about fathers and sons , loyalty and duty .",1
853,3851,a pure participatory event that malnourished intellectuals will gulp down in a frenzy .,1
878,5564,"shatner is probably the funniest person in the film , which gives you an idea just how bad it was .",0
3572,2286,ozpetek's effort has the scope and shape of an especially well-executed television movie .,1
15,1044,"a warm , funny , engaging film .",1
4109,3520,"tadpole may be one of the most appealing movies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother .",1
1798,1035,a comic gem with some serious sparkles .,1
2958,184,a cop story that understands the medium amazingly well .,1
31,1375,'easily my choice for one of the year's best films . ',1
737,1435,"this illuminating documentary transcends our preconceived vision of the holy land and its inhabitants , revealing the human complexities beneath .",1
4441,1200,"the subtle strength of "" elling "" is that it never loses touch with the reality of the grim situation .",1
1198,1915,"using a stock plot , about a boy injects just enough freshness into the proceedings to provide an enjoyable 100 minutes in a movie theater .",1
2090,2012,the vistas are sweeping and the acting is far from painful .,1
1456,1909,an immensely entertaining look at some of the unsung heroes of 20th century pop music .,1
596,3283,it's the brilliant surfing photography bringing you right inside the massive waves that lifts blue crush into one of the summer's most pleasurable movies .,1
2719,8059,"aloof and lacks any real raw emotion , which is fatal for a film that relies on personal relationships .",0
1767,3044,a film in a class with spike lee's masterful do the right thing .,1
1300,2032,"as any creature-feature fan knows , when you cross toxic chemicals with a bunch of exotic creatures , you get a lot of running around , screaming and death . on that score , the film certainly doesn't disappoint .",1
2465,2902,rarely does such high-profile talent serve such literate material .,1
1722,4783,"adults , other than the parents . . . will be hard pressed to succumb to the call of the wild .",0
4647,1844,"if there's no art here , it's still a good yarn -- which is nothing to sneeze at these days .",1
371,840,everywhere the camera looks there is something worth seeing .,1
2873,523,"a romantic comedy , yes , but one with characters who think and talk about their goals , and are working on hard decisions .",1
819,345,a model of what films like this should be like .,1
2861,4760,what we get . . . is caddyshack crossed with the loyal order of raccoons .,0
4677,252,"you wouldn't call the good girl a date movie ( an anti-date movie is more like it ) , but when it's good , it's good and horrid .",1
3370,4192,"the film is moody , oozing , chilling and heart-warming all at once . . . a twisting , unpredictable , cat-and-mouse thriller .",1
3118,2554,"this is a harrowing movie about how parents know where all the buttons are , and how to push them .",1
2752,1205,"though it's become almost redundant to say so , major kudos go to leigh for actually casting people who look working-class .",1
329,1825,. . . a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self-importance,1
2513,2022,"a smart , arch and rather cold-blooded comedy .",1
1017,3366,"one of recent memory's most thoughtful films about art , ethics , and the cost of moral compromise .",1
2557,7954,"elmo touts his drug as being 51 times stronger than coke . if you're looking for a tale of brits behaving badly , watch snatch again . it's 51 times better than this .",0
2182,5094,a movie so bad that it quickly enters the pantheon of wreckage that includes battlefield earth and showgirls .,0
4676,3562,"a respectable venture on its own terms , lacking the broader vision that has seen certain trek films . . . cross over to a more mainstream audience .",1
3641,6841,"the performances are so leaden , michael rymer's direction is so bloodless and the dialogue is so corny that the audience laughs out loud .",0
3763,1056,"as surreal as a dream and as detailed as a photograph , as visually dexterous as it is at times imaginatively overwhelming .",1
559,993,"highlights are the terrific performances by christopher plummer , as the prime villain , and nathan lane as vincent crummles , the eccentric theater company manager .",1
4429,2806,discursive but oddly riveting documentary .,1
1959,559,"this romantic thriller is steeped in the atmosphere of wartime england , and ably captures the speech patterns , moral codes and ideals of the 1940s .",1
539,2735,campanella gets the tone just right -- funny in the middle of sad in the middle of hopeful .,1
4112,741,"offers an unusual opportunity to observe the inequities in the death penalty , not just the inherent immorality but also the haphazard administration of it and public misperception of how the whole thing works .",1
3741,1116,"may be far from the best of the series , but it's assured , wonderfully respectful of its past and thrilling enough to make it abundantly clear that this movie phenomenon has once again reinvented itself for a new generation .",1
1957,3067,"has far more energy , wit and warmth than should be expected from any movie with a "" 2 "" at the end of its title .",1
1607,357,"renner's performance as dahmer is unforgettable , deeply absorbing .",1
3952,3333,"filmmakers dana janklowicz-mann and amir mann area headed east , far east , in retelling a historically significant , and personal , episode detailing how one international city welcomed tens of thousands of german jewish refugees while the world's democracie",1
353,3319,"nakata's technique is to imply terror by suggestion , rather than the overuse of special effects .",1
2573,444,the movie is one of the best examples of artful large format filmmaking you are likely to see anytime soon .,1
3376,4052,"lee's achievement extends to his supple understanding of the role that brown played in american culture as an athlete , a movie star , and an image of black indomitability .",1
3154,1855,the entire movie establishes a wonderfully creepy mood .,1
719,1117,a compelling spanish film about the withering effects of jealousy in the life of a young monarch whose sexual passion for her husband becomes an obsession .,1
253,5677,don't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle .,0
1291,318,". . . tunney is allowed to build an uncommonly human character , an almost real-live girl complete with trouble and hope .",1
1721,539,"as a revenge thriller , the movie is serviceable , but it doesn't really deliver the delicious guilty pleasure of the better film versions .",1
3830,3401,"the year's greatest adventure , and jackson's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate .",1
2296,2182,an unexpectedly sweet story of sisterhood .,1
35,987,"this is cool , slick stuff , ready to quench the thirst of an audience that misses the summer blockbusters .",1
3784,717,"es divertida , visualmente espectacular y muy entretenida . simple y sencillamente te sorprenderá .",1
1613,1093,"although occasionally static to the point of resembling a stage play , the film delivers a solid mixture of sweetness and laughs .",1
2430,526,a pro-fat farce that overcomes much of its excessive moral baggage thanks to two appealing lead performances .,1
3638,2371,"watching war photographer , you come to believe that nachtwey hates the wars he shows and empathizes with the victims he reveals .",1
1183,4166,"y tu mamá también es un buen filme gracias a lo poco convencional de su narrativa , y es quizá el proyecto más arriesgado en la carrera de alfonso cuarón",1
1612,6993,two-bit potboiler .,0
3369,315,this bold and lyrical first feature from raja amari expands the pat notion that middle-aged women just wanna have fun into a rousing treatise of sensual empowerment .,1
4374,1806,"the last scenes of the film are anguished , bitter and truthful . mr . koshashvili is a director to watch .",1
3512,3246,plummer steals the show without resorting to camp as nicholas' wounded and wounding uncle ralph . it's a great performance and a reminder of dickens' grandeur .,1
2638,2748,"while not quite a comedy , the film tackles its relatively serious subject with an open mind and considerable good cheer , and is never less than engaging .",1
3345,3088,about as big a crowdpleaser as they possibly come .,1
2302,365,"while not all transitions to adulthood are so fraught , there's much truth and no small amount of poetry in girls can't swim .",1
1342,1827,"it made me want to get made-up and go see this movie with my sisters . i thought the relationships were wonderful , the comedy was funny , and the love 'real' .",1
2461,3901,"the genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates .",1
3615,4066,"like the full monty , this is sure to raise audience's spirits and leave them singing long after the credits roll .",1
1633,3616,"a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity .",1
3890,1341,"maneuvers skillfully through the plot's hot brine -- until it's undone by the sogginess of its contemporary characters , and actors .",1
2763,1483,"first-time writer-director serry shows a remarkable gift for storytelling with this moving , effective little film .",1
3930,4035,"katz's documentary doesn't have much panache , but with material this rich it doesn't need it .",1
4158,504,the bourne identity is what summer screen escapism used to be in the decades when it was geared more to grownups .,1
844,880,like a south-of-the-border melrose place .,1
1917,4007,superb production values & christian bale's charisma make up for a derivative plot .,1
3216,388,"a very witty take on change , risk and romance , and the film uses humour to make its points about acceptance and growth .",1
4346,1423,"pumpkin takes an admirable look at the hypocrisy of political correctness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins .",1
2437,1668,it's a diverting enough hour-and-a-half for the family audience .,1
4001,3754,"an intelligent , multi-layered and profoundly humanist ( not to mention gently political ) meditation on the values of knowledge , education , and the affects of cultural and geographical displacement .",1
401,7781,the filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they won't much care about .,0
4587,2178,it's no lie -- big fat liar is a real charmer .,1
3765,1346,no screen fantasy-adventure in recent memory has the showmanship of clones' last 45 minutes .,1
2273,1091,"while the ideas about techno-saturation are far from novel , they're presented with a wry dark humor .",1
4347,5842,shrewd but pointless .,0
2289,3895,"audiences are advised to sit near the back and squint to avoid noticing some truly egregious lip-non-synching , but otherwise the production is suitably elegant .",1
2831,2440,[woo's] most resonant film since the killer .,1
137,3822,"amid the new populist comedies that underscore the importance of family tradition and familial community , one would be hard-pressed to find a movie with a bigger , fatter heart than barbershop .",1
1950,2336,"an awfully good , achingly human picture .",1
3792,3106,"[d]espite its familiar subject matter , ice age is consistently amusing and engrossing . . .",1
1167,525,". . . a weak , manipulative , pencil-thin story that is miraculously able to entertain anyway .",1
3570,3477,"director paul cox's unorthodox , abstract approach to visualizing nijinsky's diaries is both stimulating and demanding .",1
1568,462,what makes the movie a comedy is the way it avoids the more serious emotions involved .,1
2925,2893,a triumph of pure craft and passionate heart .,1
3598,3517,the bard as black comedy -- willie would have loved it .,1
4462,806,"at times funny and at other times candidly revealing , it's an intriguing look at two performers who put themselves out there because they love what they do .",1
4184,3864,"spectacularly beautiful , not to mention mysterious , sensual , emotionally intense , and replete with virtuoso throat-singing .",1
2396,978,"the film is painfully authentic , and the performances of the young players are utterly convincing .",1
827,2982,the obnoxious title character provides the drama that gives added clout to this doc .,1
4026,1092,an infectious cultural fable with a tasty balance of family drama and frenetic comedy .,1
3915,3928,"when twentysomething hotsies make movies about their lives , hard-driving narcissism is a given , but what a world we'd live in if argento's hollywood counterparts . . . had this much imagination and nerve .",1
3337,754,a worthy tribute to a great humanitarian and her vibrant 'co-stars . ',1
829,1073,"in a way , the film feels like a breath of fresh air , but only to those that allow it in .",1
4544,3394,the imax screen enhances the personal touch of manual animation .,1
2285,3336,craig bartlett and director tuck tucker should be commended for illustrating the merits of fighting hard for something that really matters .,1
1333,5843,an unclassifiably awful study in self- and audience-abuse .,0
2680,1663,"dark and disturbing , yet compelling to watch .",1
2587,1871,ryan gosling . . . is at 22 a powerful young actor .,1
4332,2599,murderous maids pulls no punches in its depiction of the lives of the papin sister and the events that led to their notorious rise to infamy . . .,1
4028,1998,"the film delivers what it promises : a look at the "" wild ride "" that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans .",1
1806,2761,"the one-liners are snappy , the situations volatile and the comic opportunities richly rewarded .",1
3052,2258,"you just know something terrible is going to happen . but when it does , you're entirely unprepared .",1
4196,1022,a cockamamie tone poem pitched precipitously between swoony lyricism and violent catastrophe . . . the most aggressively nerve-wracking and screamingly neurotic romantic comedy in cinema history .,1
2413,113,"it's this memory-as-identity obviation that gives secret life its intermittent unease , reaffirming that long-held illusions are indeed reality , and that erasing them recasts the self .",1
1742,3119,"films are made of little moments . changing lanes tries for more . it doesn't reach them , but the effort is gratefully received .",1
1622,985,a potent allegorical love story .,1
2693,3158,the movie is a trove of delights .,1
2092,7178,"a shambles of a movie--visually unattractive , unbearably loud and utterly silly . . . its hilarity is completely unintentional .",0
985,1422,"while locals will get a kick out of spotting cleveland sites , the rest of the world will enjoy a fast-paced comedy with quirks that might make the award-winning coen brothers envious .",1
2863,2376,"notwithstanding my problem with the movie's final half hour , i'm going to recommend secretary , based on the wonderful acting clinic put on by spader and gyllenhaal , and also the unique way shainberg goes about telling what at heart is a sweet little girl-",1
2031,2951,. . . a thoughtful what-if for the heart as well as the mind .,1
897,2916,"it's not just a feel-good movie , it's a feel movie . you feel good , you feel sad , you feel pissed off , but in the end , you feel alive - which is what they did .",1
1572,1309,"it is amusing , and that's all it needs to be .",1
1720,2577,a sentimental but entirely irresistible portrait of three aging sisters .,1
2319,2066,an interesting look behind the scenes of chicago-based rock group wilco . . .,1
3087,3858,"elegant and eloquent [meditation] on death and that most elusive of passions , love .",1
2796,3124,neatly constructed thriller .,1
3245,352,"boisterous , heartfelt comedy .",1
1724,1398,"though only 60 minutes long , the film is packed with information and impressions .",1
1956,1151,"84 minutes of rolling musical back beat and supercharged cartoon warfare . it's also , clearly , great fun .",1
3460,722,"flavorful and romantic , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with .",1
2241,3586,easily one of the best and most exciting movies of the year .,1
2310,2805,"triumph of love is a very silly movie , but the silliness has a pedigree .",1
3076,8388,it recycles every cliché about gays in what is essentially an extended soap opera .,0
2715,3191,"an intelligent and deeply felt work about impossible , irrevocable choices and the price of making them .",1
160,2312,this is more fascinating -- being real -- than anything seen on jerry springer .,1
598,236,"the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .",1
4641,2244,it seems grant doesn't need the floppy hair and the self-deprecating stammers after all .,1
3002,3084,"the tasteful little revision works wonders , enhancing the cultural and economic subtext , bringing richer meaning to the story's morals .",1
1820,1787,well cast and well directed - a powerful drama with enough sardonic wit to keep it from being maudlin .,1
3772,744,"director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini's famous love-jealousy- murder-suicide fandango with great cinematic innovation .",1
331,6276,van wilder brings a whole new meaning to the phrase 'comedy gag . ' at least one scene is so disgusting that viewers may be hard pressed to retain their lunch .,0
3454,27,an idealistic love story that brings out the latent 15-year-old romantic in everyone .,1
3467,1774,the date movie that franz kafka would have made .,1
1461,3301,"it's not going to be everyone's bag of popcorn , but it definitely gives you something to chew on .",1
528,2179,"invigorating , surreal , and resonant with a rainbow of emotion .",1
4550,2737,". . . gripping and handsome execution , ( but ) there isn't much about k-19 that's unique or memorable .",1
2721,189,watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it .,1
3407,2616,i don't think most of the people who loved the 1989 paradiso will prefer this new version . but i do .,1
3856,3197,it's never dull and always looks good .,1
2946,6304,has the feel of an unedited personal journal .,0
1119,2698,"my big fat greek wedding is not only the best date movie of the year , it's also a -- dare i say it twice -- delightfully charming -- and totally american , i might add -- slice of comedic bliss .",1
2003,4465,"there's undeniable enjoyment to be had from films crammed with movie references , but the fun wears thin -- then out -- when there's nothing else happening .",0
3789,6762,"not only does the movie fail to make us part of its reality , it fails the most basic relevancy test as well .",0
2257,1911,this beautifully animated epic is never dull .,1
1791,2043,the film's intimate camera work and searing performances pull us deep into the girls' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that's opened between them .,1
2707,2368,"the wonder of mostly martha is the performance of gedeck , who makes martha enormously endearing .",1
182,5424,"drumline is -- the mere suggestion , albeit a visually compelling one , of a fully realized story .",0
369,2225,"transcends its agenda to deliver awe-inspiring , at times sublime , visuals and offer a fascinating glimpse into the subculture of extreme athletes whose derring-do puts the x into the games .",1
1871,3976,"it's up to [watts] to lend credibility to this strange scenario , and her presence succeeds in making us believe .",1
3923,942,"it is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle .",1
2497,2858,". . . flat-out amusing , sometimes endearing and often fabulous , with a solid cast , noteworthy characters , delicious dialogue and a wide supply of effective sight gags .",1
3838,4170,what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .,1
4032,7470,i'm sure there's a teenage boy out there somewhere who's dying for this kind of entertainment .,0
2096,4050,"it's still adam sandler , and it's not little nicky . and for many of us , that's good enough .",1
4650,497,a sensitive and expertly acted crowd-pleaser that isn't above a little broad comedy and a few unabashedly sentimental tears .,1
1443,2079,"the characters are complex and quirky , but entirely believable as the remarkable ensemble cast brings them to life .",1
547,3113,meyjes . . . has done his homework and soaked up some jazzy new revisionist theories about the origins of nazi politics and aesthetics .,1
828,3609,"those prone to indignation need not apply ; those susceptible to blue hilarity , step right up .",1
2304,2811,a beautifully observed character piece .,1
3233,2638,"[sports] admirable energy , full-bodied characterizations and narrative urgency .",1
3324,2699,"few films have captured the chaos of an urban conflagration with such fury , and audience members will leave feeling as shaken as nesbitt's cooper looks when the bullets stop flying .",1
1435,2852,"that 'alabama' manages to be pleasant in spite of its predictability and occasional slowness is due primarily to the perkiness of witherspoon ( who is always a joy to watch , even when her material is not first-rate ) . . .",1
3654,4100,"this sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .",1
1043,2525,"a fine documentary can be distinguished from a mediocre one by the better film's ability to make its subject interesting to those who aren't part of its supposed target audience . judging by those standards , 'scratch' is a pretty decent little documentary .",1
419,1355,a marvel like none you've seen .,1
