,Unnamed: 0,idx,text,label
13313,1756,1756,the dialogue and drama often food-spittingly funny ,1
32676,47266,47266,are easy to swallow thanks to remarkable performances by ferrera and ontiveros ,1
11607,38749,38749,this is christmas future for a lot of baby boomers . ,1
11174,27331,27331,finely cut diamond ,1
6094,50514,50514,"birthday girl lucks out with chaplin and kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns . ",1
23830,2996,2996,", much better . ",1
23900,48065,48065,about the filmmaker 's characteristic style ,1
6244,33890,33890,"passion , creativity , and fearlessness ",1
3931,426,426,be burns 's strongest film since the brothers mcmullen ,1
3276,10930,10930,"it 's the type of film about growing up that we do n't see often enough these days : realistic , urgent , ",1
8992,29356,29356,to honor the many faceless victims ,1
9437,48079,48079,a good fight ,1
32043,56563,56563,the hypnotic imagery and fragmentary tale explore the connections between place and personal identity . ,1
36033,17377,17377,deep or substantial ,1
14547,6091,6091,lighthearted glow ,1
17430,51931,51931,is existential drama without any of the pretension associated with the term . ,1
18154,57113,57113,"ramsay is clearly extraordinarily talented , and ",1
155,46896,46896,you find comfort in familiarity ,1
31620,62207,62207,his subject justice ,1
6153,4099,4099,boasting this many genuine cackles ,1
32303,51525,51525,inspire a trip to the video store -- ,1
15500,6353,6353,( ferrera ) has the charisma of a young woman who knows how to hold the screen . ,1
11773,9664,9664,dramatically moving ,1
33506,47087,47087,puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman . ,1
21035,20375,20375,realizes a fullness that does not negate the subject . ,1
22317,42092,42092,best enjoyed as a work of fiction inspired by real-life events . ,1
30614,18084,18084,the price ,1
15882,44858,44858,to a satisfying destination ,1
35886,60161,60161,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , and in the way the ivan character accepts the news of his illness so quickly but still finds himself unable to react . ",1
3266,49818,49818,makes you realize that deep inside righteousness can be found a tough beauty . ,1
29800,63486,63486,"ashamed in admitting that my enjoyment came at the expense of seeing justice served , even if it 's a dish that 's best served cold ",1
16913,3964,3964,"had the ability to mesmerize , astonish and entertain ",1
18610,6447,6447,"colorful , energetic and sweetly whimsical ... the rare sequel that 's better than its predecessor . ",1
17598,45292,45292,"a generous , inspiring film ",1
23227,28843,28843,a visually masterful work of quiet power ,1
26311,42116,42116,a-list director ,1
1100,63937,63937,imaginative filmmaking ,1
20684,30822,30822,canny crowd pleaser ,1
27691,53767,53767,best irish sense ,1
37349,52171,52171,a modestly made but profoundly moving documentary ,1
17393,47396,47396,resuscitate ,1
28276,7450,7450,lazy but enjoyable ,1
7696,24347,24347,", emotionally devastating piece ",1
3617,40122,40122,constrictive eisenhower era ,1
27143,52134,52134,its script and execution ,1
24862,36174,36174,has done the nearly impossible . ,1
6068,6748,6748,raise audience 's spirits ,1
6545,56090,56090,"does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds ",1
33866,26335,26335,an impeccable study ,1
31845,56785,56785,funny pace ,1
19587,36885,36885,jiang wen 's devils on the doorstep is a wartime farce in the alternately comic and gut-wrenching style of joseph heller or kurt vonnegut . ,1
10419,37214,37214,"the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking , but humming ",1
26113,56148,56148,"as though i was in the tiny two seater plane that carried the giant camera around australia , sweeping and gliding , banking ",1
26217,9319,9319,the excitement ,1
30494,41992,41992,successful example ,1
19174,11161,11161,glorious spectacle ,1
17210,53292,53292,they fascinate in their recklessness . ,1
19410,8205,8205,reaction ,1
19996,12591,12591,is still worth ,1
21391,38485,38485,"jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour ",1
37590,37897,37897,") an astounding performance that deftly , gradually reveals a real human soul buried beneath a spellbinding serpent 's smirk . ",1
23112,26742,26742,"found the ring moderately absorbing , largely for its elegantly colorful look and sound . ",1
19947,27696,27696,"clever , offbeat and ",1
2197,16101,16101,toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it 's hard not to be carried away . ,1
11366,56620,56620,photographed and beautifully recorded ,1
32334,64045,64045,riveting memories ,1
31621,11169,11169,reaches across time and distance ,1
34700,20312,20312,ineffable ,1
29239,9756,9756,all its effective moments ,1
7328,33030,33030,"a pleasant and engaging enough sit , but ",1
2576,46797,46797,laughter and self-exploitation ,1
28264,51986,51986,"thanks to its cast , its cuisine and its quirky tunes ",1
17386,30328,30328,", this is the kind of movie that deserves a chance to shine . ",1
14198,52780,52780,fires the winning shot ,1
21838,61182,61182,world war ii ,1
6756,33409,33409,new ways of describing badness need to be invented to describe exactly how bad it is . ,0
34895,32233,32233,is nevertheless efficiently amusing for a good while . ,1
9913,1405,1405,"a completely spooky piece of business that gets under your skin and , some plot blips aside , ",1
19294,12832,12832,"each story is built on a potentially interesting idea , ",1
32981,48479,48479,", byler reveals the ways in which a sultry evening or a beer-fueled afternoon in the sun can inspire even the most retiring heart to venture forth . ",1
4888,31042,31042,wind chimes ,1
2667,62576,62576,of the insurance actuary ,1
32897,10539,10539,believable mother/daughter pair ,1
33826,60045,60045,spielberg flair ,1
7987,46787,46787,of charm ,1
33582,19363,19363,that make it well worth watching ,1
32494,26758,26758,creates in maelstrom a world where the bizarre is credible and the real turns magical . ,1
32986,32088,32088,the chief reasons brown sugar is such a sweet and sexy film ,1
23448,2768,2768,intelligent observations ,1
38493,30843,30843,a beautiful film ,1
3715,49225,49225,moonlight mile does n't quite go the distance but the cast is impressive and they all give life to these broken characters who are trying to make their way through this tragedy ,1
38434,7359,7359,sumptuous stream ,1
8415,31092,31092,intelligence ,1
10301,48762,48762,"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie . ",1
6947,788,788,k-19 : the widowmaker is a great yarn . ,1
68,45957,45957,starts promisingly ,1
10094,42972,42972,fried in pork ,1
7383,53201,53201,"simply put , `` far from heaven '' is a masterpiece . ",1
4698,48392,48392,do it his own way ,1
22626,36030,36030,precision ,1
18967,10830,10830,for nice evening out ,1
395,31663,31663,happens to be that rarity among sequels ,1
1578,25503,25503,splendid performances ,1
27151,10343,10343,well-structured film ,1
22292,29518,29518,"a compelling pre-wwii drama with vivid characters and a warm , moving message ",1
31792,59905,59905,give a spark ,1
11462,11395,11395,much funnier film ,1
11647,34036,34036,"comes not from any cinematic razzle-dazzle but from its recovery of an historical episode that , in the simple telling , proves simultaneously harrowing and uplifting ",1
30244,53866,53866,serenity and discipline ,1
22867,5229,5229,who opts to overlook this goofily endearing and well-lensed gorefest ,1
1884,38202,38202,great time ,1
5820,22083,22083,that both thrills the eye and ,1
17988,30289,30289,"candid , ",1
21074,2229,2229,"highlighted by a gritty style and an excellent cast , it 's better than one might expect when you look at the list of movies starring ice-t in a major role . ",1
26041,28918,28918,"even when there are lulls , the emotions seem authentic , and the picture is so lovely toward the end ... ",1
2065,67015,67015,extremely funny ,1
24254,38582,38582,filled with raw emotions conveying despair and love ,1
29085,31451,31451,"their sexual and romantic tension , while never really vocalized , is palpable ",1
2336,295,295,the sensational ,1
13156,29091,29091,", most pleasurable expressions of pure movie love to come from an american director in years . ",1
2887,2580,2580,make gangster no. 1 a worthwhile moviegoing experience . ,1
15477,8253,8253,flawed but engrossing ,1
24319,4566,4566,is a genuinely bone-chilling tale ,1
5679,8650,8650,"serious minded patience , respect and affection ",1
24356,18185,18185,eviction ,1
29219,52333,52333,"to mesmerize , astonish and entertain ",1
1366,1031,1031,measured against practically any like-themed film other than its oscar-sweeping franchise predecessor ,1
14130,44018,44018,"soderbergh 's best films , `` erin brockovich , '' ",1
35699,17087,17087,modern-day comedies ,1
14979,32215,32215,wonder . ,1
11176,60351,60351,golden book ,1
23823,36045,36045,bears ... should keep parents amused with its low groan-to-guffaw ratio ,1
29982,18119,18119,talented friends ,1
15065,14454,14454,"the fascination comes in the power of the huston performance , which seems so larger than life and yet so fragile , ",1
19454,51647,51647,street-smart ,1
21082,33578,33578,desirable ,1
6530,7585,7585,ya-yas everywhere will forgive the flaws and love the film . ,1
22893,55635,55635,", moving ",1
3520,20640,20640,treat for its depiction on not giving up on dreams when you 're a struggling nobody ,1
32384,65782,65782,an unforgettable ,1
37131,13753,13753,"has the stuff to stand tall with pryor , carlin and murphy ",1
36812,63617,63617,as naturally charming as it needs to be ,1
36995,503,503,director claude chabrol has become the master of innuendo . ,1
4675,47614,47614,is elevated by michael caine 's performance as a weary journalist in a changing world . ,1
34988,34464,34464,the way for adventurous indian filmmakers toward a crossover ,1
32915,66964,66964,sustains it beautifully ,1
21400,33571,33571,"to deliver awe-inspiring , at times sublime , visuals ",1
34163,42649,42649,"sitting in the third row of the imax cinema at sydney 's darling harbour , but i sometimes felt as though i was in the tiny two seater plane that carried the giant camera around australia , sweeping and gliding , banking and ",1
9034,37278,37278,it is a fairly revealing study of its two main characters -- damaged-goods people whose orbits will inevitably ,1
18623,41854,41854,tasteful to look at ,1
30378,10494,10494,carlos ,1
10888,31693,31693,a wild ride of a movie that keeps throwing fastballs ,1
8052,45775,45775,one of ( witherspoon 's ) better films ,1
28340,17862,17862,principled ,1
32529,45792,45792,"ca n't think of a thing to do with these characters except have them run through dark tunnels , fight off various anonymous attackers , and evade elaborate surveillance technologies . ",0
12184,23846,23846,the film with their charisma ,1
22887,59056,59056,"the real star of this movie is the score , as in the songs translate well to film , and ",1
28971,9507,9507,", the film maintains a beguiling serenity and poise that make it accessible for a non-narrative feature . ",1
35212,30064,30064,opulent ,1
32294,11352,11352,continues . ,1
26047,18327,18327,leguizamo and jones are both excellent and the rest of the cast is uniformly superb ,1
24942,4128,4128,"watch , giggle and get an adrenaline boost without feeling like you 've completely lowered your entertainment standards ",1
17319,37320,37320,shines in her quiet blue eyes ,1
28091,31510,31510,romp that will have viewers guessing just who 's being conned right up to the finale ,1
6402,33016,33016,"itself is far from disappointing , offering an original ",1
7560,17068,17068,reenacting a historic scandal ,1
22069,46506,46506,"the children of varying ages in my audience never coughed , fidgeted or romped up and down the aisles for bathroom breaks ",1
8617,30414,30414,the general 's ,1
26180,56813,56813,of education ,1
16312,53935,53935,underscore the importance of family tradition and familial community ,1
4895,64818,64818,", the film chimes in on the grieving process and strangely draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss . ",1
12017,5088,5088,is generally quite funny . ,1
20516,52285,52285,producer john penotti surveyed high school students ... and came back with the astonishing revelation that `` they wanted to see something that did n't talk down to them . '' ,1
457,39670,39670,there 's a part of us that can not help be entertained by the sight of someone getting away with something . ,1
33040,26367,26367,is a dazzling conceptual feat ,1
3049,37530,37530,"the marvelous verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public ",1
37103,30029,30029,tooled action thriller about love and terrorism ,1
37614,3535,3535,"it cooks conduct in a low , smoky and inviting sizzle . ",1
30321,56739,56739,comic touch ,1
37852,12330,12330,"she 's as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations . ",1
3481,41201,41201,made nature film and a tribute to a woman whose passion for this region and its inhabitants still shines in her quiet blue eyes . ,1
27569,50851,50851,about schmidt belongs to nicholson . ,1
21831,44315,44315,director carl franklin adds enough flourishes and freak-outs to make it entertaining ,1
35220,12220,12220,goosebumps ,1
22322,61789,61789,imax sound system ,1
11025,3487,3487,humorous observations about the general absurdity of modern life ,1
24681,46291,46291,a crescendo that encompasses many more paths than we started with ,1
19509,61945,61945,equally impressive ,1
11813,57235,57235,overcoming-obstacles sports-movie triumph ,1
8297,51698,51698,the kind of visual flair that shows what great cinema can really do ,1
33321,66782,66782,"rarely , indeed almost never , is such high-wattage brainpower coupled with pitch-perfect acting and an exquisite , unfakable sense of cinema . ",1
27709,61345,61345,a rich tale ,1
34851,50376,50376,"terrific performances , great to look at , and funny ",1
2256,67172,67172,"different from others in its genre in that it is does not rely on dumb gags , anatomical humor , or character cliches ",1
10017,53659,53659,bound to show up at theaters for it ,1
36553,25923,25923,such sensitivity ,1
22407,65421,65421,is something rare and riveting : a wild ride that relies on more than special effects ,1
27378,53148,53148,a good deal ,1
26286,12977,12977,"warmth to go around , with music and laughter and the love of family ",1
37104,41761,41761,for a satisfying evening at the multiplex ,1
10417,55557,55557,difficult to tell who the other actors in the movie are ,0
7010,2919,2919,a moving story ,1
26732,53955,53955,enhances the quality of neil burger 's impressive fake documentary . ,1
13396,52036,52036,poignant japanese epic about adolescent anomie and heartbreak . ,1
5320,18322,18322,a decent-enough nail-biter ,1
25798,44721,44721,this 20th anniversary edition of the film ,1
992,21181,21181,"a heady , biting , be-bop ",1
26151,19243,19243,"full of life , hand gestures , and some ",1
23776,28404,28404,"by an astonishing voice cast ( excepting love hewitt ) , an interesting racial tension , and a storyline ",1
37266,15971,15971,very valuable ,1
32521,19207,19207,that we have come to love ,1
26668,67048,67048,lot funnier ,1
20042,26785,26785,"the redeeming feature of chan 's films has always been the action , ",1
21658,19303,19303,one of the most genuinely sweet films to come along in quite some time . ,1
29698,62041,62041,an old-fashioned but emotionally stirring adventure tale ,1
5165,43168,43168,dramatic snapshot ,1
15593,20407,20407,funniest and most accurate depiction ,1
13813,2986,2986,if oscar had a category called best bad film you thought was going to be really awful but was n't ,1
6628,15917,15917,guarantee to have you leaving the theater with a smile on your face ,1
2852,21480,21480,noteworthy characters ,1
14783,52844,52844,is bright and flashy ,1
15006,6350,6350,"warm , moving ",1
2326,36766,36766,"it seems impossible that an epic four-hour indian musical about a cricket game could be this good , but it is ",1
6881,53004,53004,with witty dialogue and inventive moments ,1
3938,64240,64240,"polanski is saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions ",1
37840,47783,47783,proves once again that he 's the best brush in the business ,1
12125,28767,28767,recommended ,1
33839,22250,22250,"the shining , the thing , ",1
36357,61174,61174,"is anyone else out there getting tired of the whole slo-mo , double-pistoled , ballistic-pyrotechnic hong kong action aesthetic ",0
8649,59312,59312,fairy-tale conclusion ,1
21818,15371,15371,cremaster 3 is at once a tough pill to swallow and a minor miracle of self-expression . ,1
11329,10907,10907,perfectly serviceable and ,1
7810,26304,26304,see this terrific film with your kids -- ,1
21531,36869,36869,its predecessors proud ,1
16576,13751,13751,greatest date movies ,1
20220,6759,6759,can both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace ,1
16766,14231,14231,to accomplish what few sequels can ,1
7713,50239,50239,a remarkable film by bernard rose ,1
1098,786,786,improved upon the first ,1
6252,39244,39244,that 's what i liked about it ,1
3056,28922,28922,"at the end , when the now computerized yoda finally reveals his martial artistry , the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside . ",1
31360,5799,5799,i 'd be lying if i said my ribcage did n't ache by the end of kung pow . ,1
32648,56248,56248,the director uses the last act to reel in the audience since its poignancy hooks us completely . ,1
6985,66091,66091,some savvy street activism ,1
5048,21168,21168,the best star trek movie in a long time ,1
9912,33455,33455,it 's definitely worth taking a look ,1
26616,7531,7531,"as relationships shift , director robert j. siegel allows the characters to inhabit their world without cleaving to a narrative arc . ",1
9518,48974,48974,"this nicholas nickleby finds itself in reduced circumstances -- and , also like its hero , it remains brightly optimistic , coming through in the end . ",1
3133,20182,20182,"the film , which very simply sets out to entertain and ends up delivering in good measure ",1
4844,44217,44217,quality band ,1
24587,11917,11917,be as subtle and touching as the son 's room ,1
18717,29460,29460,( it 's ) a clever thriller with enough unexpected twists to keep our interest . ,1
1953,35465,35465,the most genuinely sweet films ,1
33494,34004,34004,big stars and high production values ,1
11952,55380,55380,a minor miracle ,1
7120,11615,11615,a new scene ,1
2305,3787,3787,"gives it new texture , new relevance , new reality ",1
36714,11401,11401,": the widowmaker is derivative , overlong , and bombastic -- yet surprisingly entertaining . ",1
677,917,917,"the old saying goes , because it 's true ",1
768,45551,45551,any attempts at nuance given by the capable cast is drowned out by director jon purdy 's sledgehammer sap . ,0
11451,4501,4501,"a touching , small-scale story of family responsibility and care ",1
25965,13153,13153,other feel-good fiascos like antwone fisher or ,1
36330,35261,35261,acknowledges and celebrates ,1
29288,27584,27584,four hankies ,1
22793,35214,35214,on a high note ,1
13639,3998,3998,"a very well-meaning movie , and it will stand in future years as an eloquent memorial to the world trade center tragedy . ",1
21616,51045,51045,their quirky and fearless ability ,1
23640,41974,41974,sprung from such a great one ,1
38464,24873,24873,rubbo 's humorously tendentious intervention into the who-wrote-shakespeare controversy . ,1
29162,3921,3921,"as a kind of colorful , dramatized pbs program , frida gets the job done . ",1
14260,52060,52060,"makes compelling , provocative and prescient viewing ",1
22249,28358,28358,with such fury ,0
37708,57123,57123,"the art direction and costumes are gorgeous and finely detailed , and kurys ' direction is clever and insightful ",1
17730,45693,45693,", often incisive satire and unabashed sweetness ",1
9019,6986,6986,cusack 's just brilliant in this . ,1
29132,6398,6398,a 10-course banquet ,1
2003,9227,9227,reminds you how pertinent its dynamics remain ,1
31351,38203,38203,"sharp , amusing study ",1
2340,28134,28134,but toback 's deranged immediacy makes it seem fresh again . ,1
37955,8046,8046,"care about cleverness , wit or any other kind of intelligent humor ",1
4791,44798,44798,the more serious-minded concerns of other year-end movies ,1
29357,5361,5361,what elevates the movie above the run-of-the-mill singles blender ,1
19807,23049,23049,", crazy as hell marks an encouraging new direction for la salle . ",1
573,14739,14739,"wonder , hope and magic can never escape the heart of the boy when the right movie comes along , especially if it begins with the name of star wars ",1
35307,12929,12929,"has a fluid , no-nonsense authority ",1
31466,52935,52935,far more appealing ,1
16239,55308,55308,and sumptuous stream ,1
10163,34001,34001,supremely good natured ,1
17572,61830,61830,"is an exercise in chilling style , and twohy films the sub , inside and out , ",1
3267,23365,23365,'s better than the phantom menace ,1
20044,30384,30384,might deliver again and again ,1
8899,33310,33310,watch and -- especially -- to listen to ,1
19552,66441,66441,"still consoled by his art , which is more than he has ever revealed before about the source of his spiritual survival ",1
14685,7497,7497,"it is sentimental but feels free to offend , is analytical and then surrenders to the illogic of its characters , is about grief and yet permits laughter . ",1
6977,11982,11982,one fantastic ( and educational ) ,1
17829,43828,43828,detailed ,1
30649,48971,48971,from its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale ,1
5855,13133,13133,this region and ,1
6248,17715,17715,have a cute partnership in i spy ,1
9059,60360,60360,the performers are so spot on ,1
13433,14757,14757,provides a very moving and revelatory footnote to the holocaust . ,1
30374,66801,66801,freshness and modesty ,1
13998,15279,15279,crafted import ,1
2809,32853,32853,"sexy , surprising romance ",1
18256,8149,8149,a mesmerizing performance as a full-fledged sex addict ,1
32555,10696,10696,"kiddie entertainment , sophisticated wit and symbolic graphic design ",1
9534,12566,12566,holds as many good ideas as bad is the cold comfort that chin 's film serves up with style and empathy . ,1
21908,17470,17470,thumbs up to paxton ,1
30870,60342,60342,", the movie completely transfixes the audience . ",1
12405,50236,50236,"is hard to dismiss -- moody , thoughtful , and lit by flashes of mordant humor ",1
20923,42627,42627,heaven is one such beast ,1
29827,28577,28577,polished and ,1
22463,17701,17701,of using george and lucy 's most obvious differences to ignite sparks ,1
28072,23656,23656,cleverly ,1
26895,29854,29854,build in the mind of the viewer and take on extreme urgency . ,1
7960,11532,11532,she 's appealingly manic and energetic . ,1
27031,61499,61499,that most frightening of all movies ,1
16426,60997,60997,because australia is a weirdly beautiful place ,1
24276,15953,15953,"the otherwise good-naturedness of mr. deeds , with its embrace of sheer goofiness and cameos of less ",1
38043,19835,19835,the best espionage picture to come out in weeks ,1
36925,56099,56099,of the best gay love stories ,1
25266,15531,15531,as often imaginative ,1
12375,10666,10666,"so , i trust ",1
10514,54085,54085,a well-made and satisfying thriller ,1
15415,32230,32230,"more colorful , more playful tone ",1
33537,63563,63563,the logic ,1
28047,41542,41542,its laid-back way ,1
38508,37045,37045,of a determined woman 's courage to find her husband in a war zone ,1
16183,20577,20577,of spirit ,1
5666,21106,21106,is filled with strange and wonderful creatures ,1
26589,17496,17496,"good actors , good poetry and good music ",1
35922,13688,13688,comfy ,1
69,13248,13248,"the most brilliant and brutal uk crime film since jack carter went back to newcastle , the first half of gangster no. 1 drips with style and , at times , blood . ",1
10997,38663,38663,spaces both large ... and small ... with considerable aplomb ,1
5,12370,12370,it 's a great american adventure and a wonderful film to bring to imax . ,1
33935,46104,46104,it 's sort of in-between ,1
9699,10217,10217,"a gorgeously strange movie , ",1
15608,695,695,an entertaining mix of period drama and flat-out farce that should please history fans ,1
8561,30951,30951,content with a clever pseudo-bio that manages to have a good time as it doles out pieces of the famous director 's life ,1
27147,7676,7676,an entertaining documentary that freshly considers arguments the bard 's immortal plays ,1
5738,41737,41737,"if you like quirky , odd movies and/or the ironic ",1
15808,60169,60169,so pertinent and enduring ,1
19739,8587,8587,about identity and alienation ,0
5829,14982,14982,a zinger-filled crowd-pleaser that open-minded elvis fans ,1
21199,5473,5473,cult film ,1
6848,66241,66241,excite ,1
31951,55873,55873,the best and most mature comedy of the 2002 summer season speaks more of the season than the picture ,1
33236,57078,57078,"they will have a showdown , but , ",1
30395,9551,9551,enthusiasm ,1
37108,35455,35455,the new populist comedies that underscore the importance of family tradition and familial community ,1
25521,20946,20946,plucking tension from quiet ,1
21901,3887,3887,common sense ,1
6958,21575,21575,that hong kong action cinema is still alive and kicking ,1
26551,23852,23852,just two of the elements that will grab you ,1
36493,50483,50483,is an inspirational love story ,1
28785,9095,9095,will touch you to the core in a film you will never forget -- that you should never forget ,1
31318,27403,27403,succeed merrily at their noble endeavor ,1
11808,18810,18810,finds his inspiration on the fringes of the american underground ,1
24406,55445,55445,does such high-profile talent serve such literate material ,1
484,27027,27027,"it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success ",1
9589,63300,63300,stimulating and demanding ,1
16562,21155,21155,"remains fairly light , always entertaining , and smartly written . ",1
35181,14904,14904,john hughes comedy ,1
35955,20537,20537,give what may be the performances of their careers ,1
24586,63047,63047,stuffed to the brim with ideas ,1
23224,6718,6718,thoughtful and ,1
33449,51286,51286,humorously ,1
35655,60726,60726,"turns fanciful , grisly and engagingly quixotic ",1
11337,8278,8278,a giddy and provocative sexual romp that has something to say . ,1
18652,56699,56699,the film knows what 's unique and quirky about canadians ,1
2823,10599,10599,a comedic moment ,1
18728,48922,48922,a clever script and skilled actors ,1
37808,22014,22014,like mike raises some worthwhile themes while delivering a wholesome fantasy for kids . ,1
9997,63688,63688,beautifully crafted ,1
22394,7743,7743,"drumline ' shows a level of young , black manhood that is funny , touching , smart and complicated . ",1
5995,45927,45927,delivers a powerful commentary ,1
32222,38238,38238,this is one of those war movies that focuses on human interaction rather than battle and action sequences ... ,1
35549,30176,30176,i like all four of the lead actors a lot and ,1
29908,13171,13171,than a more measured or polished production ever could ,1
31175,61952,61952,"with nervous energy , moral ambiguity and great uncertainties ",1
1743,50923,50923,an enjoyable level ,1
37621,12338,12338,accumulated enjoyment ,1
6355,24027,24027,the heart-pounding suspense ,1
12978,61218,61218,very well-written and ,1
34352,63108,63108,the earnestness of its execution and skill of its cast take you down a familiar road with a few twists ,1
14645,33728,33728,"celebrates the group 's playful spark of nonconformity , ",1
24795,64098,64098,", `` they 're out there ! '' ",1
13554,45998,45998,"it succeeds in entertaining , despite playing out like a feature-length sitcom replete with stereotypical familial quandaries ",1
11449,25651,25651,nebrida ,1
9704,53457,53457,excellent use of music ,1
32955,53341,53341,constructs ,1
34792,20858,20858,"of a surprisingly juvenile lark , a pop-influenced prank whose charms are immediately apparent ",1
32967,61859,61859,"infuses hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart . ",1
27986,45245,45245,"of laughs -- sometimes a chuckle , sometimes a guffaw and , to my great pleasure , the occasional belly laugh ",1
25563,22685,22685,"has improved upon the first and taken it a step further , richer and deeper ",1
37540,52762,52762,indulgent ,1
8097,46275,46275,slight but sweet ,1
28000,43042,43042,despite all the backstage drama ,1
23356,33383,33383,the rich details ,1
9506,46816,46816,keep the story compelling ,1
22330,61705,61705,is one of world cinema 's most wondrously gifted artists ,1
8871,48553,48553,own cuteness ,1
35906,60046,60046,felt emotions can draw people together across the walls that might otherwise separate them ,1
13644,9064,9064,a prison comedy that never really busts out of its comfy little cell ,0
2693,32104,32104,the core in a film you will never forget -- that you should never forget ,1
29608,37480,37480,a different movie -- sometimes tedious -- by a director many viewers would like to skip but film buffs should get to know . ,1
5172,44888,44888,the stunt work is top-notch ; ,1
24868,40536,40536,"were it not for the striking , quietly vulnerable personality of ms. ambrose ",1
1065,38209,38209,has stepped into the mainstream of filmmaking with an assurance worthy of international acclaim and with every cinematic tool well under his control -- driven by a natural sense for what works on screen . ,1
15731,14193,14193,that ultimately coheres into a sane and breathtakingly creative film ,1
23159,10367,10367,"soderbergh 's best films , `` erin brockovich , '' `` out of sight '' and ",1
35770,16049,16049,do justice to either effort in three hours of screen time ,1
31036,55705,55705,is a very ambitious project for a fairly inexperienced filmmaker ,1
33426,16827,16827,he brings together ,1
38318,52853,52853,of a golden book sprung to life ,1
24346,30752,30752,"is ... determined to treat its characters , weak and strong , as fallible human beings , not caricatures , and to carefully delineate the cost of the inevitable conflicts between human urges and an institution concerned with self-preservation ",1
19878,64542,64542,"it 's an ambitious film , and as with all ambitious films , it has some problems ",1
29029,21617,21617,'s a great american adventure and a wonderful film to bring to imax . ,1
16604,62620,62620,it may rate as the most magical and most fun family fare of this or any recent holiday season . ,1
2884,10894,10894,spot-on ,1
24144,5848,5848,"a smart , provocative drama that does the nearly impossible : it gets under the skin of a man we only know as an evil , monstrous lunatic ",1
20019,49246,49246,has the rare capability to soothe and break your heart with a single stroke . ,1
26059,15633,15633,"also is more fully an example of the kind of lush , all-enveloping movie experience it rhapsodizes ",1
25072,56520,56520,are funny . ,1
25684,45441,45441,the irwins ' scenes are fascinating ,1
9318,42252,42252,"openness , ",1
11196,10301,10301,a light-hearted way ,1
12367,34671,34671,"a terrific date movie , whatever your orientation . ",1
37504,45984,45984,laughingly ,1
19942,44645,44645,makes an amazing breakthrough ,1
30963,32731,32731,in spite of its predictability ,0
25983,53100,53100,"the jokes , ",1
4036,6288,6288,this kind of hands-on storytelling ,1
1592,8275,8275,"a bracing , unblinking work that serves as a painful elegy and sobering cautionary tale ",1
36699,24720,24720,a classic fairy tale that perfectly captures the wonders and worries of childhood ,1
25249,48014,48014,will have you talking 'til the end of the year ! ,1
11201,34247,34247,"not only a detailed historical document , but an engaging and moving portrait of a subculture ",1
11228,54649,54649,"has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements . ",1
37714,18098,18098,labute does manage to make a few points about modern man and his problematic quest for human connection . ,1
21150,32443,32443,like the chilled breath of oral storytelling frozen onto film . ,1
23529,34827,34827,while the humor aspects of ` jason x ' were far more entertaining than i had expected ,1
19586,1187,1187,perfect material ,1
3737,29229,29229,"the filmmakers know how to please the eye , ",1
22676,19084,19084,the promise of excitement ,1
24801,15852,15852,mostly to the tongue-in-cheek attitude of the screenplay ,1
2638,39980,39980,appreciation of the daily grind that only the most hardhearted scrooge could fail to respond ,1
25133,7383,7383,a little underconfident ,0
23226,62460,62460,"it might be ` easier ' to watch on video at home , but that should n't stop die-hard french film connoisseurs from going out and enjoying the big-screen experience . ",1
27804,60163,60163,maintains an appealing veneer without becoming too cute about it . ,1
4724,51267,51267,cutes ,1
4154,64933,64933,"a fascinating examination of the joyous , turbulent self-discovery made by a proper , middle-aged woman . ",1
26439,50806,50806,it 's moving ,1
33294,40735,40735,"may be one of the most appealing movies ever made about an otherwise appalling , and downright creepy , subject -- a teenage boy in love with his stepmother ",1
38221,25184,25184,"start to finish , featuring a fall from grace that still leaves shockwaves ",1
11152,66527,66527,"goes by quickly , because it has some of the funniest jokes of any movie this year , including those intended for adults ",1
13505,34333,34333,a romantic crime comedy ,1
1044,44738,44738,wants to break free of her old life ,1
20059,36619,36619,as hilarious ,1
10477,31854,31854,serenity ,1
